gene_name,entrezgene_id,padj,Log2FC,absLogFC
TDRKH,11022,0.529372796,0.025502215,0.025502215
GTF2F1,2962,0.240951118,-0.025567679,0.025567679
MAT2A,4144,0.489797825,-0.025588456,0.025588456
ZNF768,79724,0.596743404,0.025588881,0.025588881
CBX1,10951,0.395572513,-0.025652212,0.025652212
PEF1,553115,0.373581117,0.025710394,0.025710394
ATXN1L,342371,0.356248749,-0.025736073,0.025736073
PANK4,55229,0.282353803,-0.025793105,0.025793105
EHMT2,10919,0.283372743,0.025852198,0.025852198
EIF3A,8661,0.156607255,0.02590962,0.02590962
CHMP5,51510,0.330278453,-0.025942897,0.025942897
CCDC115,84317,0.341543364,0.025965533,0.025965533
UBA3,9039,0.26607564,-0.0259736,0.0259736
ZC3HAV1,56829,0.299248107,0.026055582,0.026055582
VPS36,51028,0.271452662,-0.026176057,0.026176057
STRAP,11171,0.26878192,0.026220435,0.026220435
DNAJC21,134218,0.278138814,-0.026223155,0.026223155
STAT3,6774,0.322869983,0.02626287,0.02626287
ARSD,414,0.640018301,0.026302209,0.026302209
TACC1,6867,0.394037672,0.026339861,0.026339861
OTUD7B,56957,0.301291948,-0.026351036,0.026351036
URI1,8725,0.218487602,-0.026418923,0.026418923
VPS4A,27183,0.278138814,-0.026459281,0.026459281
DENR,8562,0.389605811,-0.026500104,0.026500104
LY6E,4061,0.826100634,-0.026574185,0.026574185
CEP135,9662,0.404359332,-0.026654781,0.026654781
NT5DC1,221294,0.479608381,0.026661647,0.026661647
HNRNPK,3190,0.115791229,0.02674848,0.02674848
CCNH,902,0.465542716,-0.026760384,0.026760384
MAPRE3,22924,0.287578073,-0.026808354,0.026808354
LSM14A,26065,0.231716086,0.02686519,0.02686519
ZFR,51663,0.279418777,-0.026868405,0.026868405
TUFT1,7286,0.51867514,-0.026881497,0.026881497
WDR24,84219,0.225627821,0.026927706,0.026927706
CDK7,1022,0.298791148,0.026930121,0.026930121
BCL2L2,599,0.227770323,-0.026930974,0.026930974
NRBP1,29959,0.339862452,0.026937539,0.026937539
ZFP36L1,677,0.484764643,0.026977039,0.026977039
TDRD3,81550,0.205160477,0.027000373,0.027000373
UXT,8409,0.320580915,-0.027005742,0.027005742
POLR2H,5437,0.421792232,0.027034826,0.027034826
RFX5,5993,0.392358064,0.027122819,0.027122819
PPIG,9360,0.229805897,-0.027154876,0.027154876
PPP2CB,5516,0.179511401,0.027232444,0.027232444
GDF15,9518,0.72375496,-0.02730705,0.02730705
RNF114,55905,0.516556283,0.027403155,0.027403155
RBMX,27316,0.23852479,0.027427589,0.027427589
DCTN2,10540,0.203885757,0.027491896,0.027491896
CCNT2,905,0.544933146,0.027539992,0.027539992
TNRC6B,23112,0.19089255,0.02760865,0.02760865
TAF6L,10629,0.434402974,-0.027619853,0.027619853
TLK1,9874,0.163571786,-0.027669593,0.027669593
CYTH3,9265,0.384293297,0.027687761,0.027687761
ARHGEF28,64283,0.294413574,0.027853258,0.027853258
DDRGK1,65992,0.453145373,0.027855164,0.027855164
TNRC18,84629,0.457663958,-0.027873083,0.027873083
B9D1,27077,0.604067039,0.027907807,0.027907807
FAM107B,83641,0.497823559,-0.027924483,0.027924483
DDX3X,1654,0.11007006,0.027928262,0.027928262
LAMTOR1,55004,0.404611591,0.027935886,0.027935886
ARHGAP28,79822,0.808010581,-0.027942736,0.027942736
SMARCA2,6595,0.202403569,-0.027977797,0.027977797
KHDC4,22889,0.257075793,-0.028002199,0.028002199
KDM6A,7403,0.399083967,0.028011982,0.028011982
CDK11A,728642,0.160012323,0.028031701,0.028031701
TAF2,6873,0.369604214,-0.028054237,0.028054237
BABAM2,9577,0.174224423,-0.028174408,0.028174408
DCTN1,1639,0.099559145,0.028240657,0.028240657
ZFP91,80829,0.345358567,0.028308711,0.028308711
IFT52,51098,0.442279271,0.028324019,0.028324019
RRP9,9136,0.29592278,0.028352858,0.028352858
AIP,9049,0.263463188,0.02837898,0.02837898
BTBD2,55643,0.321266947,-0.028408228,0.028408228
FAM3C,10447,0.444059761,0.028408334,0.028408334
EIF3K,27335,0.145612275,-0.028486514,0.028486514
RHOQ,23433,0.618079937,-0.028497071,0.028497071
GTF3C1,2975,0.11266461,-0.028502875,0.028502875
KPNA1,3836,0.169212645,0.028553934,0.028553934
GBF1,8729,0.142233338,0.028836138,0.028836138
USP40,55230,0.307871697,0.028878339,0.028878339
TMCO3,55002,0.600804822,0.028996328,0.028996328
KIFAP3,22920,0.277819436,0.029025996,0.029025996
NCAM1,4684,0.77966393,0.029048769,0.029048769
MECP2,4204,0.398183132,0.029062342,0.029062342
MAN2A1,4124,0.437338394,0.029091832,0.029091832
RNF40,9810,0.077701909,0.029111893,0.029111893
ATN1,1822,0.480080302,-0.02912765,0.02912765
UBR4,23352,0.16331181,-0.029163351,0.029163351
SPG21,51324,0.271020235,0.029247617,0.029247617
TFCP2,7024,0.153248685,-0.02931317,0.02931317
C2orf76,130355,0.415384243,-0.029334081,0.029334081
MIA3,375056,0.361988736,-0.029347261,0.029347261
DNAJB6,10049,0.220183199,-0.029363134,0.029363134
ADRM1,11047,0.308658725,0.029381495,0.029381495
CSTF3,1479,0.151749155,0.029436595,0.029436595
TGFBR2,7048,0.593386941,-0.029471432,0.029471432
TBX2,6909,0.539227779,-0.029510361,0.029510361
DCTN5,84516,0.283220856,0.029601993,0.029601993
HBS1L,10767,0.180511589,-0.029669556,0.029669556
FBXO9,26268,0.484869315,-0.029825962,0.029825962
WDR37,22884,0.143347106,0.029847702,0.029847702
METAP1D,254042,0.549552195,0.029915966,0.029915966
KAZN,23254,0.513580056,0.029961223,0.029961223
SPTLC3,55304,0.533054725,-0.030054164,0.030054164
SRRT,51593,0.232160227,-0.030081115,0.030081115
CFAP410,755,0.306935766,-0.030096608,0.030096608
CHAMP1,283489,0.216434738,0.030154635,0.030154635
UBR2,23304,0.118913909,0.030203047,0.030203047
SNUPN,10073,0.438901238,-0.030204457,0.030204457
LIMA1,51474,0.401212715,-0.030281057,0.030281057
CWF19L1,55280,0.290711173,0.030308052,0.030308052
CHAC2,494143,0.531794861,-0.030380168,0.030380168
RDH13,112724,0.721520728,-0.030411169,0.030411169
GALNT16,57452,0.589633162,-0.030441423,0.030441423
COPG2,26958,0.35210223,-0.030612871,0.030612871
RBM5,10181,0.166172938,-0.030674095,0.030674095
CDKN2AIP,55602,0.237371221,-0.030781445,0.030781445
DNAJC14,85406,0.665154422,-0.030953753,0.030953753
TDRP,157695,0.54054046,0.031009285,0.031009285
CSPP1,79848,0.60213277,-0.031027133,0.031027133
LSM1,27257,0.246361885,-0.031128002,0.031128002
FN3KRP,79672,0.422697433,-0.031173019,0.031173019
CXXC1,30827,0.303323472,0.031203543,0.031203543
RPL9,6133,0.333283554,0.031206723,0.031206723
ELL,8178,0.407795617,-0.031316772,0.031316772
HABP2,3026,0.717722681,-0.031387062,0.031387062
SLC9A7,84679,0.638449374,-0.031430791,0.031430791
LRG1,116844,0.783305554,0.03145558,0.03145558
IFT80,57560,0.344714975,0.031468553,0.031468553
KDM1A,23028,0.064811387,0.031489242,0.031489242
AMOTL2,51421,0.528412774,0.031500732,0.031500732
TMUB1,83590,0.544695718,-0.031888093,0.031888093
RBM25,58517,0.170890809,-0.03189742,0.03189742
DAXX,1616,0.476154561,0.031919463,0.031919463
TRIM56,81844,0.059776074,0.031929887,0.031929887
RAB7A,7879,0.295621984,-0.031947822,0.031947822
IGFALS,3483,0.728074662,-0.032016075,0.032016075
IGSF3,3321,0.517264435,-0.032087636,0.032087636
PTPN14,5784,0.275906332,0.032104983,0.032104983
PLBD2,196463,0.582726665,-0.032116239,0.032116239
PNKP,11284,0.218525044,-0.032180185,0.032180185
CSAD,51380,0.582351966,-0.032185974,0.032185974
FASN,2194,0.381538122,-0.032260879,0.032260879
ARMCX3,51566,0.394507921,0.032296922,0.032296922
CHD1L,9557,0.306609566,0.032307054,0.032307054
MKLN1,4289,0.118374024,0.032337675,0.032337675
NTMT1,28989,0.22889355,-0.032368043,0.032368043
NEDD8,4738,0.209934111,-0.032390463,0.032390463
PAXX,286257,0.261622768,0.032467302,0.032467302
PLEKHA3,65977,0.425247129,0.03258817,0.03258817
BAP1,8314,0.366172986,0.032667466,0.032667466
PHC3,80012,0.372663451,0.032839335,0.032839335
ALG2,85365,0.309346297,0.032910165,0.032910165
MED29,55588,0.29635956,0.032933124,0.032933124
EXOSC7,23016,0.131179016,0.032939796,0.032939796
RRAGA,10670,0.394979019,0.033026509,0.033026509
MAF,4094,0.795467161,0.033048026,0.033048026
NUBP1,4682,0.634988667,0.033082584,0.033082584
GNAS,2778,0.153119941,-0.033154181,0.033154181
GDE1,51573,0.441887764,-0.033176419,0.033176419
TUBB,203068,0.066079359,0.033254071,0.033254071
APOC1,341,0.782092505,0.033256469,0.033256469
CTSD,1509,0.566429773,0.033377795,0.033377795
RPP38,10557,0.200667568,0.03338476,0.03338476
TOP1,7150,0.147055083,-0.033418752,0.033418752
SCAF8,22828,0.083694007,-0.033444274,0.033444274
UGDH,7358,0.583467971,0.033473973,0.033473973
IPO13,9670,0.310231095,-0.033541504,0.033541504
RAB5B,5869,0.174811638,-0.033576299,0.033576299
PEX5,5830,0.208478227,-0.033608121,0.033608121
PELP1,27043,0.11809255,0.033611539,0.033611539
CKAP5,9793,0.044517087,0.03363839,0.03363839
MZT1,440145,0.421792232,-0.03379598,0.03379598
RBM10,8241,0.099809353,0.033805024,0.033805024
AGGF1,55109,0.368757386,0.0338225,0.0338225
PDRG1,81572,0.218785986,-0.03391202,0.03391202
POLDIP3,84271,0.094448947,-0.034086331,0.034086331
PARL,55486,0.6125812,-0.034129465,0.034129465
RNPC3,55599,0.128765272,-0.034204669,0.034204669
ZNF24,7572,0.312365736,-0.034215829,0.034215829
SRP9,6726,0.210870009,0.034293438,0.034293438
DPH1,1801,0.276137309,-0.034344108,0.034344108
ADNP,23394,0.167842373,0.034390665,0.034390665
DYNLT1,6993,0.348650127,0.034460497,0.034460497
BRD3,8019,0.262800013,0.034516534,0.034516534
UFC1,51506,0.331415694,0.034521766,0.034521766
HNRNPD,3184,0.143062642,0.034571146,0.034571146
SLC25A28,81894,0.464824152,-0.034572738,0.034572738
MED6,10001,0.290805659,0.034682442,0.034682442
DHRS3,9249,0.661140863,-0.034728242,0.034728242
TUBB8,347688,0.092043513,-0.034855541,0.034855541
EXOC7,23265,0.093897053,0.034868253,0.034868253
USP16,10600,0.12476448,0.034884017,0.034884017
PQBP1,10084,0.154084277,0.034899746,0.034899746
TCEAL4,79921,0.328497445,-0.034917701,0.034917701
CLC,1178,0.79704104,0.03495455,0.03495455
EIF2B5,8893,0.052821972,0.034972268,0.034972268
ERICH5,203111,0.687451607,0.035047869,0.035047869
CNPY2,10330,0.362507201,-0.035068912,0.035068912
IGF1R,3480,0.473108452,-0.035087482,0.035087482
CLK3,1198,0.362327437,0.035125016,0.035125016
CNKSR3,154043,0.395207999,0.03513696,0.03513696
CHMP4C,92421,0.450634432,0.035152132,0.035152132
SNRPC,6631,0.245074478,-0.035153517,0.035153517
REEP3,221035,0.395153509,0.035158241,0.035158241
EIF2B2,8892,0.152218979,0.035252081,0.035252081
FRA10AC1,118924,0.548839119,0.035293813,0.035293813
DYNC1LI2,1783,0.080269694,0.035305043,0.035305043
IQSEC2,23096,0.222473243,-0.03532349,0.03532349
LLGL1,3996,0.202077206,0.035329713,0.035329713
EIF2B3,8891,0.137237976,-0.035337577,0.035337577
SDHAF2,54949,0.702602212,-0.035407776,0.035407776
PJA2,9867,0.348426891,-0.03544055,0.03544055
CD34,947,0.715851297,0.035446957,0.035446957
PUM1,9698,0.04532834,-0.035446997,0.035446997
CHERP,10523,0.045282768,0.035516753,0.035516753
APC,324,0.207501388,0.035545704,0.035545704
TMCO4,255104,0.237406786,0.035572979,0.035572979
SLC39A7,7922,0.555866637,-0.035615308,0.035615308
PDCD4,27250,0.352935461,-0.03574832,0.03574832
YPEL2,388403,0.510005334,-0.035800837,0.035800837
ZKSCAN1,7586,0.384552122,-0.035948415,0.035948415
PHF3,23469,0.101943903,0.03595441,0.03595441
TSEN34,79042,0.213587326,-0.035960974,0.035960974
TNFAIP8L1,126282,0.543585259,0.036048323,0.036048323
DSTN,11034,0.3459207,-0.036074238,0.036074238
BUB3,9184,0.080771062,0.036122242,0.036122242
INTS14,81556,0.153674671,0.036236331,0.036236331
SCHIP1,29970,0.439401166,0.036251172,0.036251172
ITFG2,55846,0.104257646,0.03625946,0.03625946
TOP3B,8940,0.072013401,-0.036283921,0.036283921
STK38L,23012,0.205771249,-0.036295898,0.036295898
NF2,4771,0.086175994,-0.036371007,0.036371007
PTPN9,5780,0.122246682,0.036402286,0.036402286
AHCTF1,25909,0.042025943,0.036488617,0.036488617
ARF5,381,0.072497488,0.036514317,0.036514317
HMGN1,3150,0.316007349,0.036600039,0.036600039
HNRNPA3,220988,0.135545011,0.036758986,0.036758986
NHS,4810,0.417489325,-0.036769996,0.036769996
TMEM59,9528,0.439478982,0.036826573,0.036826573
TMF1,7110,0.179608857,-0.036840783,0.036840783
PSMD2,5708,0.076634693,0.036875864,0.036875864
SLC2A13,114134,0.503097809,-0.036902814,0.036902814
PUS3,83480,0.362045263,0.036953177,0.036953177
TAF6,6878,0.082995419,0.03698467,0.03698467
ZRANB2,9406,0.483675374,0.037068689,0.037068689
RPRD1A,55197,0.081475619,-0.037092178,0.037092178
ERLIN1,10613,0.338657069,0.037121407,0.037121407
HNRNPU,3192,0.042740857,0.037166158,0.037166158
CAPN2,824,0.151983702,0.037436541,0.037436541
RING1,6015,0.161508234,-0.037471017,0.037471017
COPS2,9318,0.035183769,0.037507294,0.037507294
EBAG9,9166,0.286897997,0.037542295,0.037542295
POLR1C,9533,0.041219966,0.037558108,0.037558108
SYAP1,94056,0.271155379,-0.037667467,0.037667467
EIF2S3,1968,0.115567778,0.037803909,0.037803909
PPIL1,51645,0.208067969,-0.037904071,0.037904071
ZNF280D,54816,0.211684653,0.037961005,0.037961005
GSK3B,2932,0.123078544,-0.037962754,0.037962754
PI16,221476,0.637461633,-0.038044974,0.038044974
CPNE3,8895,0.305624751,0.038063819,0.038063819
AKR1C3,8644,0.42269705,0.038113758,0.038113758
TOR1A,1861,0.227858203,-0.038171251,0.038171251
ABRAXAS2,23172,0.182893619,-0.038215786,0.038215786
MAX,4149,0.276421585,0.038294495,0.038294495
ACACB,32,0.357626499,0.038366697,0.038366697
MFAP5,8076,0.684034366,-0.038422159,0.038422159
BBS5,129880,0.359171732,-0.038469412,0.038469412
FBXO28,23219,0.266037303,-0.038490784,0.038490784
SUB1,10923,0.221083625,-0.038516563,0.038516563
SEC16A,9919,0.037536357,-0.038537653,0.038537653
OXSR1,9943,0.065817245,-0.038538336,0.038538336
SF3A3,10946,0.063076841,-0.038585451,0.038585451
SRP68,6730,0.140755759,0.038598682,0.038598682
SDC2,6383,0.531392187,-0.038605267,0.038605267
GLG1,2734,0.483596969,0.038646889,0.038646889
ZZZ3,26009,0.186802982,0.038680255,0.038680255
KEAP1,9817,0.174800331,-0.038682697,0.038682697
SMG6,23293,0.070077997,-0.03870644,0.03870644
ARMC8,25852,0.025991762,0.038710295,0.038710295
CLOCK,9575,0.499751344,0.038721319,0.038721319
LENG1,79165,0.168092792,0.038761357,0.038761357
CC2D1B,200014,0.048125602,-0.038771535,0.038771535
PDXDC1,23042,0.36071292,0.038776836,0.038776836
MAP9,79884,0.529385976,0.038780334,0.038780334
RERE,473,0.153565288,-0.03879831,0.03879831
CTBP1,1487,0.026705287,0.03883383,0.03883383
BBS7,55212,0.230832123,0.038849539,0.038849539
KIAA0753,9851,0.445795949,0.038938131,0.038938131
PRTFDC1,56952,0.370468994,0.038997171,0.038997171
TMA16,55319,0.347928358,0.039039783,0.039039783
TSC22D3,1831,0.268984469,-0.039040199,0.039040199
ITGA6,3655,0.379437857,-0.03907461,0.03907461
SRP14,6727,0.109113819,0.03908851,0.03908851
C1GALT1C1,29071,0.363186681,-0.039094401,0.039094401
KLK6,5653,0.649776611,-0.039278022,0.039278022
OARD1,221443,0.309409193,-0.03937342,0.03937342
DENND4C,55667,0.024577322,0.039454319,0.039454319
GNAI1,2770,0.195295567,-0.039505631,0.039505631
SF3A1,10291,0.048258808,0.0395211,0.0395211
SHMT2,6472,0.561006165,-0.039568564,0.039568564
MNAT1,4331,0.080516519,0.039661428,0.039661428
RPS6KA3,6197,0.088559939,-0.039688919,0.039688919
UBE2H,7328,0.258206383,0.039732898,0.039732898
OCRL,4952,0.152965825,-0.039784743,0.039784743
L3MBTL2,83746,0.214748036,0.0399658,0.0399658
CCAR1,55749,0.077590996,-0.040022249,0.040022249
ACTR1B,10120,0.056569273,-0.040026902,0.040026902
PPFIA2,8499,0.045107118,-0.040052257,0.040052257
BEND3,57673,0.27380682,0.040052657,0.040052657
CLCN7,1186,0.325029119,0.04005661,0.04005661
SNAP23,8773,0.136289662,0.040065431,0.040065431
DKC1,1736,0.165234474,0.040097416,0.040097416
UBE2K,3093,0.05088616,-0.040118671,0.040118671
GPALPP1,55425,0.158835978,0.040229712,0.040229712
AP1G2,8906,0.191373738,-0.040305766,0.040305766
RBM23,55147,0.13456046,-0.040346437,0.040346437
DNAJB9,4189,0.427733839,-0.040450248,0.040450248
LASP1,3927,0.237723715,0.040519428,0.040519428
FAM8A1,51439,0.456629805,-0.04053567,0.04053567
NARF,26502,0.449874212,-0.040566223,0.040566223
PRPF39,55015,0.035906799,0.040617486,0.040617486
RFC1,5981,0.052310468,0.040641057,0.040641057
GLT8D1,55830,0.361519755,-0.040647489,0.040647489
SMARCD1,6602,0.068619203,-0.040681967,0.040681967
SNX13,23161,0.262132546,0.040729308,0.040729308
TSG101,7251,0.02767799,-0.040756648,0.040756648
IER3IP1,51124,0.529931751,0.040811692,0.040811692
SNX6,58533,0.056317444,-0.040946829,0.040946829
STRN3,29966,0.054035048,-0.041017729,0.041017729
ABHD16A,7920,0.260754311,-0.041056078,0.041056078
ARL15,54622,0.343911022,-0.041083447,0.041083447
PEX11B,8799,0.549708511,-0.041104695,0.041104695
HEATR3,55027,0.078452297,0.041123854,0.041123854
NKIRAS2,28511,0.078272697,0.041214943,0.041214943
TYW1,55253,0.376629385,-0.041239556,0.041239556
MAPRE1,22919,0.041917197,-0.041248317,0.041248317
FRY,10129,0.251399148,-0.041278947,0.041278947
PTPRK,5796,0.277030856,-0.041378773,0.041378773
RPS6KC1,26750,0.173985516,0.041393564,0.041393564
ATOX1,475,0.325145549,-0.041426792,0.041426792
ARL6,84100,0.257692203,-0.041508429,0.041508429
CSTF2,1478,0.014029993,0.041623608,0.041623608
RHEB,6009,0.232202577,-0.041665581,0.041665581
EMC1,23065,0.252679851,-0.041689037,0.041689037
MAT1A,4143,0.438190798,0.041692565,0.041692565
CDC42BPG,55561,0.323702726,-0.041713346,0.041713346
WRNIP1,56897,0.181033784,-0.041713422,0.041713422
LUM,4060,0.619825353,-0.041740454,0.041740454
ARF1,375,0.034436566,-0.041779725,0.041779725
EXOSC3,51010,0.104010349,-0.041796526,0.041796526
ADAL,161823,0.329829382,0.041997701,0.041997701
KANK2,25959,0.511543482,0.042012323,0.042012323
NFKBIB,4793,0.139382699,0.042029032,0.042029032
SNRPA1,6627,0.043783862,0.042091599,0.042091599
NEMF,9147,0.05100742,-0.042169896,0.042169896
ITGAV,3685,0.368903277,0.042273326,0.042273326
OFD1,8481,0.109660838,0.042285273,0.042285273
RPLP0,6175,0.093059658,0.042305324,0.042305324
LAMA5,3911,0.376426999,-0.04231271,0.04231271
ZBTB4,57659,0.444059761,-0.042318123,0.042318123
RCOR3,55758,0.063189445,-0.042323118,0.042323118
SDF2,6388,0.409162915,-0.042366111,0.042366111
SS18,6760,0.11728197,-0.042389552,0.042389552
UBXN1,51035,0.040843484,0.042469321,0.042469321
FIP1L1,81608,0.049343724,0.042469634,0.042469634
CSTF1,1477,0.052207494,0.04247764,0.04247764
FAM117B,150864,0.368531657,-0.042500869,0.042500869
CLASP1,23332,0.053893127,0.042526204,0.042526204
EIF4A3,9775,0.02683031,0.04258736,0.04258736
RPL12,6136,0.040423137,0.042599869,0.042599869
RSBN1,54665,0.162982393,0.042725119,0.042725119
PABPC4,8761,0.045278527,-0.042733061,0.042733061
UBL7,84993,0.067530231,-0.042820868,0.042820868
EIF3M,10480,0.048987116,0.042838564,0.042838564
NCBP2,22916,0.171613273,0.042872185,0.042872185
EIF1,10209,0.119543316,0.042947749,0.042947749
WDR82,80335,0.101449307,-0.042949383,0.042949383
GRAMD2B,65983,0.392128992,0.042955556,0.042955556
MAP4K2,5871,0.202710846,-0.042957284,0.042957284
METTL13,51603,0.035511541,0.04298971,0.04298971
KLHL11,55175,0.212215933,-0.043138688,0.043138688
EXOC6B,23233,0.054581601,0.043185993,0.043185993
SERPINF2,5345,0.616314589,0.043200184,0.043200184
CRK,1398,0.073193456,0.043230229,0.043230229
KIF5C,3800,0.053602899,-0.043239928,0.043239928
CTNNBL1,56259,0.025180797,0.04325223,0.04325223
RBMS1,5937,0.182466342,-0.043272018,0.043272018
MED18,54797,0.077835422,0.043296569,0.043296569
SNRPB2,6629,0.069854679,-0.04329839,0.04329839
NUMA1,4926,0.203182654,0.043355711,0.043355711
LSG1,55341,0.075949736,0.04338529,0.04338529
COL7A1,1294,0.471822938,0.043392602,0.043392602
POLI,11201,0.259834428,-0.043396583,0.043396583
PPP5C,5536,0.027114641,-0.043525654,0.043525654
PF4,5196,0.692157024,-0.043557681,0.043557681
PRPF40A,55660,0.014256118,0.043619976,0.043619976
PRMT5,10419,0.08867003,0.043642365,0.043642365
MAP4,4134,0.057116258,0.043644708,0.043644708
ASF1A,25842,0.079605877,0.043670142,0.043670142
ALG5,29880,0.352934532,0.043686276,0.043686276
CDC40,51362,0.030900118,-0.043836184,0.043836184
MICU2,221154,0.256602237,0.044011603,0.044011603
RMDN3,55177,0.156594015,-0.044118572,0.044118572
RNF20,56254,0.017045302,0.044131215,0.044131215
SENP6,26054,0.196907189,-0.0441747,0.0441747
COX15,1355,0.472706134,0.044323872,0.044323872
SNCG,6623,0.687301273,0.044334052,0.044334052
FAM120A,23196,0.009639103,-0.044422372,0.044422372
ZNF207,7756,0.030760113,0.044454426,0.044454426
RACK1,10399,0.033973124,0.044524765,0.044524765
PRRC2A,7916,0.008195043,-0.044543105,0.044543105
BLZF1,8548,0.262980387,-0.044547027,0.044547027
EIF4E,1977,0.087057227,0.044554891,0.044554891
GGA1,26088,0.038326692,-0.044620118,0.044620118
ELOF1,84337,0.44155293,-0.044658626,0.044658626
APP,351,0.221167632,-0.044701353,0.044701353
CCDC92,80212,0.103457737,0.044720203,0.044720203
HEBP2,23593,0.266757949,0.044824196,0.044824196
FIG4,9896,0.115853563,-0.044947309,0.044947309
BCLAF1,9774,0.082832732,0.045035956,0.045035956
ARHGEF12,23365,0.095092434,-0.045169076,0.045169076
CASC3,22794,0.052097335,-0.04527335,0.04527335
APBB2,323,0.22349306,0.045315083,0.045315083
UCHL5,51377,0.052098795,-0.045317695,0.045317695
POLR2F,5435,0.099314863,-0.04533252,0.04533252
KIAA1143,57456,0.224322423,-0.045357011,0.045357011
SNRPA,6626,0.026443091,0.045357907,0.045357907
