gene_name,entrezgene_id,padj,Log2FC,absLogFC
PPP1R2,5504,0.61006614,0.022044847,0.022044847
CHRNA10,57053,0.862333751,0.022053018,0.022053018
API5,8539,0.492878848,0.022117347,0.022117347
MIR30B,407030,0.87235288,-0.022144194,0.022144194
HELQ,113510,0.553068985,0.022160263,0.022160263
ZNF876P,642280,0.763384948,-0.022192375,0.022192375
NDFIP2,54602,0.773058767,-0.022294814,0.022294814
UBN1,29855,0.611029046,-0.022298604,0.022298604
PDCD2,5134,0.575812159,0.022307939,0.022307939
YIPF4,84272,0.486987572,-0.022310183,0.022310183
TMEM179B,374395,0.595167642,0.022341781,0.022341781
MIR302CHG,109864269,0.834491783,0.022365797,0.022365797
THAP10,56906,0.726124854,-0.022380401,0.022380401
FASTKD2,22868,0.612777703,0.022383265,0.022383265
SLC35A3,23443,0.571919134,0.022554894,0.022554894
UBN2,254048,0.60059595,0.0226585,0.0226585
GOSR1,9527,0.403376519,0.022671158,0.022671158
MIR186,406962,0.878283934,0.022717256,0.022717256
IQCC,55721,0.665976082,0.022823194,0.022823194
GAPVD1,26130,0.507368385,0.022832334,0.022832334
PTH2R,5746,0.821829858,0.022838506,0.022838506
AHDC1,27245,0.769204509,-0.022848465,0.022848465
LNX2,222484,0.640351017,-0.022859928,0.022859928
ZNF561,93134,0.510606455,0.02286157,0.02286157
ZNF397,84307,0.582908936,-0.022867201,0.022867201
HNRNPA3,220988,0.640949591,0.022955138,0.022955138
MFSD4B,91749,0.770042522,-0.023046305,0.023046305
PHF23,79142,0.672414006,0.023113351,0.023113351
NXPE2,120406,0.876633831,0.023127361,0.023127361
ZNF417,147687,0.4785895,-0.023135603,0.023135603
SIRT7,51547,0.606449809,0.023176892,0.023176892
TUG1,55000,0.478443249,-0.023426833,0.023426833
ZXDB,158586,0.574052461,-0.023429328,0.023429328
TMTC1,83857,0.805719339,0.023504531,0.023504531
LRRC14,9684,0.6343485,-0.023535296,0.023535296
TPP1,1200,0.77017022,-0.023684878,0.023684878
FAM120A,23196,0.599813591,-0.02372895,0.02372895
B3GAT2,135152,0.771293091,-0.023786858,0.023786858
LNP1,348801,0.850701867,-0.024043756,0.024043756
ZNF316,100131017,0.643887688,-0.024085762,0.024085762
SLC25A53,401612,0.481269463,-0.024116029,0.024116029
PRB1,5542,0.897632438,-0.024173985,0.024173985
PSMA5,5686,0.71351995,0.024200428,0.024200428
RHD,6007,0.919880809,-0.024235703,0.024235703
LMCD1,29995,0.83546297,-0.02431301,0.02431301
STXBP3,6814,0.522637037,-0.024349096,0.024349096
NIBAN3,199786,0.901500682,-0.024409809,0.024409809
ZBED5,58486,0.471883623,0.024471605,0.024471605
CASK,8573,0.675522295,0.024540991,0.024540991
NEK1,4750,0.567447107,-0.024589818,0.024589818
CTBP1,1487,0.530499137,0.02464101,0.02464101
ARF3,377,0.582123618,-0.024796384,0.024796384
MIR3134,100422990,0.846853412,0.024836743,0.024836743
TMEM259,91304,0.605151128,0.024857833,0.024857833
LINC02245,400958,0.72716603,0.024913576,0.024913576
MIR3124,100422879,0.866945196,-0.024945802,0.024945802
ARMH3,79591,0.474954085,0.024966082,0.024966082
NRIP1,8204,0.709266944,0.024989638,0.024989638
DNAJB6,10049,0.56385912,-0.025028708,0.025028708
OR1L4,254973,0.85645495,0.02512286,0.02512286
SEC1P,653677,0.860750257,0.025226089,0.025226089
ENSA,2029,0.457760503,0.025241984,0.025241984
ASB8,140461,0.516832024,-0.025256364,0.025256364
MRPL43,84545,0.639471242,-0.025334481,0.025334481
DAPK1,1612,0.719677556,-0.02536998,0.02536998
ANAPC7,51434,0.516441036,-0.025373352,0.025373352
FBXO31,79791,0.674147652,0.025395629,0.025395629
THAP8,199745,0.688176909,-0.025409292,0.025409292
HES6,55502,0.798668464,-0.025482351,0.025482351
NORAD,647979,0.561262159,0.02550056,0.02550056
AKTIP,64400,0.642082055,0.025516435,0.025516435
STIP1,10963,0.630554918,0.025610526,0.025610526
NCKAP5L,57701,0.69094652,0.025680083,0.025680083
RTN3,10313,0.618821519,0.025796911,0.025796911
KCTD2,23510,0.599913706,-0.025870559,0.025870559
FAM27C,105379444,0.801547274,-0.025887314,0.025887314
PPP2R3A,5523,0.797930511,0.025937551,0.025937551
PIGK,10026,0.603963047,0.025941522,0.025941522
DDX39B,7919,0.629288386,0.02595139,0.02595139
PIH1D2,120379,0.730021729,-0.026013069,0.026013069
TMEM223,79064,0.570334345,0.026095638,0.026095638
TAS2R50,259296,0.743443253,0.0261716,0.0261716
SLC35F2,54733,0.767559953,-0.026280073,0.026280073
IGHMBP2,3508,0.702312874,-0.026315833,0.026315833
ITGB1BP2,26548,0.772674839,0.026379722,0.026379722
TCEAL4,79921,0.595054508,-0.026510946,0.026510946
SDHAF4,135154,0.649556645,-0.026517909,0.026517909
RPLP1,6176,0.69267601,0.026530794,0.026530794
ADAMTS3,9508,0.854221047,0.026637299,0.026637299
LINC01828,101927661,0.822769711,-0.026652098,0.026652098
CNN3,1266,0.634280471,0.026683837,0.026683837
RTF1,23168,0.331684065,0.026725731,0.026725731
CREB3L1,90993,0.915378508,-0.026901291,0.026901291
ACOT9,23597,0.560926557,0.02691815,0.02691815
TRIM3,10612,0.520763654,-0.02695943,0.02695943
PPP2R5C,5527,0.465126343,-0.027013222,0.027013222
NUDT21,11051,0.552586825,0.027017776,0.027017776
RUBCN,9711,0.662732746,0.027078754,0.027078754
MTX3,345778,0.606938343,-0.02719986,0.02719986
MBOAT7,79143,0.6976312,0.027257717,0.027257717
MRPL24,79590,0.665513391,0.027320139,0.027320139
COX6C,1345,0.731904158,-0.02737153,0.02737153
YTHDF2,51441,0.475149849,0.027483738,0.027483738
CLIC4,25932,0.755140686,0.027501247,0.027501247
ZSWIM4,65249,0.809286542,-0.027520764,0.027520764
MFN1,55669,0.524152809,-0.027629775,0.027629775
ZFR,51663,0.349914851,0.027736328,0.027736328
RAD51D,5892,0.455964963,0.027750911,0.027750911
TNIP2,79155,0.639493353,-0.027755092,0.027755092
OTUB2,78990,0.775939997,-0.027852263,0.027852263
NEK3,4752,0.579437759,0.027860183,0.027860183
ST3GAL3,6487,0.708234927,0.02788751,0.02788751
RHEB,6009,0.667472179,0.0279158,0.0279158
BEND5,79656,0.819808492,0.027976126,0.027976126
MMS19,64210,0.45344478,0.027989259,0.027989259
ADM5,199800,0.840390663,0.027997393,0.027997393
EIF4E3,317649,0.678819852,0.028244373,0.028244373
SNRNP70,6625,0.539987268,0.028276833,0.028276833
SMC1A,8243,0.545670431,-0.028311961,0.028311961
HDHD2,84064,0.552197555,0.028344915,0.028344915
AUTS2,26053,0.772563291,-0.028390333,0.028390333
GPR37L1,9283,0.824367937,0.028393789,0.028393789
PITRM1,10531,0.548534702,-0.028441128,0.028441128
POMZP3,22932,0.66965158,0.028503052,0.028503052
OR52H1,390067,0.761000074,0.028525731,0.028525731
SRSF11,9295,0.430850343,0.028596576,0.028596576
SUPV3L1,6832,0.504716234,-0.028713404,0.028713404
ARMC6,93436,0.56402444,0.028731909,0.028731909
C6orf120,387263,0.575476252,0.02875341,0.02875341
TOE1,114034,0.593090131,-0.028754037,0.028754037
ZNF780A,284323,0.554240605,0.028760811,0.028760811
EBLN2,55096,0.648180329,-0.028767098,0.028767098
NUDT5,11164,0.666977234,0.028784193,0.028784193
YTHDF1,54915,0.534375466,-0.028854734,0.028854734
HDLBP,3069,0.562307205,0.028878742,0.028878742
INTS5,80789,0.459018904,-0.028895876,0.028895876
UBE2Q1-AS1,100874097,0.74360035,-0.028976253,0.028976253
TUSC3,7991,0.824028266,0.029004939,0.029004939
SLC9A6,10479,0.419532737,-0.029028072,0.029028072
NUMA1,4926,0.44772264,-0.029044557,0.029044557
ATP2C1,27032,0.547051614,-0.029091798,0.029091798
MRPS31P5,100887750,0.675314382,0.029092082,0.029092082
CROCCP3,114819,0.609934552,0.029107669,0.029107669
SUMO4,387082,0.636414867,0.029129348,0.029129348
MTA3,57504,0.432914376,-0.029182191,0.029182191
STRCP1,554225,0.886671525,-0.029212696,0.029212696
BCLAF3,256643,0.524057251,0.029241066,0.029241066
COMT,1312,0.558860809,-0.029295525,0.029295525
HDGFL2,84717,0.487765198,0.029307293,0.029307293
ELMO3,79767,0.759085571,-0.029336742,0.029336742
RGMB,285704,0.617788677,-0.029423999,0.029423999
NOL9,79707,0.391694514,0.029470139,0.029470139
TMCO4,255104,0.684250181,-0.029475187,0.029475187
ELAVL1,1994,0.426495739,-0.029484246,0.029484246
SRGAP1,57522,0.682666536,-0.029539251,0.029539251
PDK3,5165,0.700522368,0.029578171,0.029578171
CHMP3,51652,0.449690688,0.029589318,0.029589318
RHBDD1,84236,0.462042933,0.029681499,0.029681499
ANKRD55,79722,0.885313398,-0.02970182,0.02970182
PCMTD2,55251,0.549903521,0.029722016,0.029722016
PAX5,5079,0.914932177,0.029744002,0.029744002
ARMC1,55156,0.621842218,0.029749365,0.029749365
CDHR3,222256,0.757368015,-0.029784164,0.029784164
ZNF711,7552,0.853656165,0.029807645,0.029807645
MYO1D,4642,0.695034902,-0.029827323,0.029827323
LINC00205,642852,0.574880053,-0.029884637,0.029884637
RUSC1-AS1,284618,0.561890435,0.029910804,0.029910804
DUSP6,1848,0.792875327,0.029976015,0.029976015
LINC00278,100873962,0.949551244,-0.030008049,0.030008049
DMAC1,90871,0.625994909,-0.030008952,0.030008952
MIR581,693166,0.766655631,-0.030126925,0.030126925
CERS5,91012,0.384201895,0.030146693,0.030146693
BBS4,585,0.445204499,0.030147103,0.030147103
UBR2,23304,0.334684992,-0.030191813,0.030191813
ZBTB22,9278,0.533628528,0.030198829,0.030198829
NMRK1,54981,0.661219996,0.030261569,0.030261569
USP7,7874,0.34944815,0.030321975,0.030321975
LSG1,55341,0.533305695,-0.030334126,0.030334126
TARBP1,6894,0.622780447,0.030337268,0.030337268
ZBTB26,57684,0.552687895,0.030356687,0.030356687
ZNF669,79862,0.593190853,0.030457139,0.030457139
CHMP4A,29082,0.64270801,-0.030476546,0.030476546
CISD1,55847,0.746547136,0.030507834,0.030507834
PRKX-AS1,100873944,0.875674079,0.030515941,0.030515941
PRMT3,10196,0.432559877,0.03065428,0.03065428
C9orf85,138241,0.539195476,-0.030659864,0.030659864
DUSP28,285193,0.497530952,0.030726671,0.030726671
NUFIP1,26747,0.45848067,-0.030781583,0.030781583
TMEM168,64418,0.508106559,0.030783438,0.030783438
TRIM41,90933,0.494151974,0.030800906,0.030800906
ZBTB48,3104,0.497715,-0.030834807,0.030834807
WDR73,84942,0.389192462,0.030915399,0.030915399
CCT6A,908,0.610329563,0.031113378,0.031113378
ZC3H13,23091,0.369674718,-0.031143115,0.031143115
PTAR1,375743,0.573408172,-0.031149689,0.031149689
AK8,158067,0.693264983,-0.031183437,0.031183437
NCBP2-AS1,100874001,0.742126951,0.031209058,0.031209058
RWDD4,201965,0.589044579,0.031211825,0.031211825
ZBTB16,7704,0.879157416,0.031215114,0.031215114
FASTK,10922,0.542093448,-0.03126258,0.03126258
MGAT4A,11320,0.555509194,0.031307243,0.031307243
FGF14-AS2,283481,0.841805283,0.031328651,0.031328651
RPL13AP6,644511,0.632134284,0.031535486,0.031535486
AMN1,196394,0.46708624,-0.031559289,0.031559289
WIPF2,147179,0.427696667,-0.031682967,0.031682967
ZNF682,91120,0.562827201,-0.031709611,0.031709611
ATXN2L,11273,0.665976082,-0.031729745,0.031729745
CAPNS1,826,0.397582345,-0.031751852,0.031751852
KMO,8564,0.872152848,-0.031806743,0.031806743
ZMYND19,116225,0.523282141,-0.031921648,0.031921648
FTL,2512,0.782966896,0.031950274,0.031950274
MIGA1,374986,0.479157174,0.031965018,0.031965018
ACYP1,97,0.616551741,-0.031976774,0.031976774
C1orf21,81563,0.792527808,-0.03203768,0.03203768
OXLD1,339229,0.539044467,-0.032064227,0.032064227
CRLF1,9244,0.878374506,-0.032067796,0.032067796
PI15,51050,0.90783945,-0.032091167,0.032091167
BAG6,7917,0.488717311,0.032166913,0.032166913
LINC01128,643837,0.656592052,-0.032197368,0.032197368
RPS16,6217,0.759085571,0.032206846,0.032206846
TEX2,55852,0.695995268,0.032293318,0.032293318
LINC00937,389634,0.770943498,0.032294997,0.032294997
NFE2L1-DT,116435298,0.773446537,-0.032355847,0.032355847
STN1,79991,0.501079913,-0.032364262,0.032364262
LACTB2-AS1,286190,0.787738051,0.032396486,0.032396486
PLPP6,403313,0.488771294,-0.032417205,0.032417205
MAGEH1,28986,0.611628559,-0.032428124,0.032428124
STXBP2,6813,0.601377624,-0.032583729,0.032583729
USP8,9101,0.274865109,-0.032623493,0.032623493
SEPTIN2,4735,0.39140272,-0.032627223,0.032627223
GRIN2C,2905,0.769139579,0.032628732,0.032628732
RAB11A,8766,0.428677837,0.03264524,0.03264524
POLA2,23649,0.557827261,0.032694455,0.032694455
FBXO7,25793,0.437974106,-0.032735726,0.032735726
GNL1,2794,0.514446167,0.032757055,0.032757055
RAB2A,5862,0.632475287,-0.032784448,0.032784448
MED13,9969,0.258632026,-0.032865426,0.032865426
TYR,7299,0.861084665,-0.032870827,0.032870827
USP6NL,9712,0.403752488,-0.032875488,0.032875488
H2AC6,8334,0.628858994,-0.032878471,0.032878471
POM121C,100101267,0.690565347,-0.032885395,0.032885395
ARF4,378,0.625051407,-0.03292298,0.03292298
SNAPC2,6618,0.589289577,0.033060429,0.033060429
VCPKMT,79609,0.539763611,0.033106529,0.033106529
NOL7,51406,0.437446769,0.033172194,0.033172194
ZFP14,57677,0.520017806,0.033206931,0.033206931
AMBRA1,55626,0.27751208,-0.033264578,0.033264578
DIABLO,56616,0.592302144,0.033309426,0.033309426
EIF4E,1977,0.416942214,-0.033328295,0.033328295
CHI3L1,1116,0.892697946,-0.033334626,0.033334626
ZNF707,286075,0.590679821,0.033391978,0.033391978
CALHM5,254228,0.726528342,-0.033418251,0.033418251
ARMC5,79798,0.594661185,0.033459637,0.033459637
ENTPD4,9583,0.386042222,0.033477097,0.033477097
SLED1,643036,0.79282359,-0.033504263,0.033504263
ZNF701,55762,0.298759276,0.033512231,0.033512231
CHMP4C,92421,0.769228773,0.033557937,0.033557937
NXNL2,158046,0.803936093,0.03355803,0.03355803
SUMF2,25870,0.504575208,-0.033615738,0.033615738
PCAT1,100750225,0.693160907,0.03365452,0.03365452
RITA1,84934,0.631026677,-0.033690492,0.033690492
ZMYM6,9204,0.398704326,-0.033707129,0.033707129
TPGS2,25941,0.462586781,0.033729684,0.033729684
PEX11B,8799,0.431421714,-0.033852901,0.033852901
PANK3,79646,0.305786206,-0.033866728,0.033866728
ZNF268,10795,0.393409964,0.033953613,0.033953613
ARSA,410,0.62762204,-0.034015643,0.034015643
BRD3OS,266655,0.503502558,-0.034026032,0.034026032
SWI5,375757,0.571973214,-0.034051556,0.034051556
TGS1,96764,0.601317534,0.03406839,0.03406839
APBA1,320,0.666507288,-0.03414844,0.03414844
DDIT3,1649,0.731157226,0.034201867,0.034201867
KMT2C,58508,0.362117175,-0.034278793,0.034278793
HMBOX1,79618,0.459278688,-0.03432325,0.03432325
RABGGTA,5875,0.440003283,0.034332439,0.034332439
ZNF253,56242,0.490412084,0.034549744,0.034549744
UBTD2,92181,0.424105182,0.034600143,0.034600143
KMT2A,4297,0.440737932,0.034605278,0.034605278
GTF3C4,9329,0.430156872,-0.034628857,0.034628857
AGA,175,0.566740071,0.034701944,0.034701944
C14orf119,55017,0.439801642,-0.034716734,0.034716734
GTPBP8,29083,0.461990765,0.034752896,0.034752896
KIAA0586,9786,0.444338172,0.034762092,0.034762092
ZSCAN22,342945,0.474539949,0.03482269,0.03482269
ZBTB40,9923,0.247319464,-0.0349055,0.0349055
PIGN,23556,0.419936759,0.034953042,0.034953042
PLPP7,84814,0.797553494,-0.035000413,0.035000413
AGO2,27161,0.588997266,0.035019576,0.035019576
PMS2P3,5387,0.455548813,-0.035144202,0.035144202
GALNT10,55568,0.662681914,0.035217335,0.035217335
PLET1,349633,0.736782635,-0.035247155,0.035247155
NOP14,8602,0.284133315,-0.035283498,0.035283498
SEPTIN11,55752,0.468796688,0.035399583,0.035399583
CCNG2,901,0.534074863,0.035399669,0.035399669
GPR17,2840,0.805396459,0.035504168,0.035504168
ZNF23,7571,0.612646337,0.035530691,0.035530691
CDK12,51755,0.285345126,0.035568284,0.035568284
SS18L2,51188,0.494588965,-0.03560867,0.03560867
B3GALNT1,8706,0.615194891,-0.035637241,0.035637241
TEC,7006,0.51446532,0.035744871,0.035744871
SPTLC3,55304,0.679172957,0.035768198,0.035768198
NDUFA13,51079,0.522809181,0.035801733,0.035801733
DDX19A,55308,0.375326249,-0.035828351,0.035828351
WDR19,57728,0.428750324,-0.035850166,0.035850166
MBP,4155,0.491996926,-0.035909205,0.035909205
TMEM262,100130348,0.731904321,-0.035922508,0.035922508
PIGG,54872,0.240060026,0.035996188,0.035996188
SPATA7,55812,0.602871806,0.036034525,0.036034525
TMEM131,23505,0.33694447,-0.036073717,0.036073717
USP32,84669,0.347833296,0.036088607,0.036088607
EOLA2,541578,0.425113167,-0.036224262,0.036224262
FIGN,55137,0.790822323,0.036227526,0.036227526
LRCH4,4034,0.596160199,-0.036242446,0.036242446
BTBD6,90135,0.506567785,-0.036258605,0.036258605
PHF10,55274,0.470909754,-0.036261503,0.036261503
SNX2,6643,0.441518559,0.036313764,0.036313764
MED14,9282,0.354242142,0.036321752,0.036321752
RBM42,79171,0.390793137,0.036379689,0.036379689
MAFTRR,102467146,0.774430403,-0.036404471,0.036404471
ITGB5,3693,0.578051119,-0.036413709,0.036413709
TALDO1,6888,0.6163941,0.03647101,0.03647101
MIR6809,102465485,0.752552602,0.036484246,0.036484246
SV2A,9900,0.748866032,-0.036486254,0.036486254
TMEM250,90120,0.48850386,0.036487932,0.036487932
PLEKHM1,9842,0.505248759,0.036552359,0.036552359
TRPC4AP,26133,0.277602537,0.036672481,0.036672481
ARF6,382,0.478058451,0.036713689,0.036713689
FBXO11,80204,0.300951316,0.036719588,0.036719588
E2F6,1876,0.438398856,0.036775459,0.036775459
CCS,9973,0.499794652,0.036811567,0.036811567
PM20D2,135293,0.566984305,0.037108482,0.037108482
FAM200A,221786,0.469306643,-0.037117039,0.037117039
SRP54,6729,0.360953071,0.037138313,0.037138313
GRM7,2917,0.819736972,-0.037202805,0.037202805
KLHL7,55975,0.454525411,0.037240392,0.037240392
CYP3A43,64816,0.775880596,0.037251931,0.037251931
MIR4482,100616323,0.730655426,-0.037267384,0.037267384
ERVW-1,30816,0.573642246,-0.037313443,0.037313443
TMEM241,85019,0.50953311,-0.037365814,0.037365814
RPP25,54913,0.728280772,-0.037369929,0.037369929
ELMOD3,84173,0.171184702,0.03743311,0.03743311
RTL8C,8933,0.442574392,0.037433999,0.037433999
POLDIP3,84271,0.284673217,0.037482019,0.037482019
AAAS,8086,0.358866933,0.037515861,0.037515861
ZNF606,80095,0.358930621,-0.037572758,0.037572758
SIKE1,80143,0.371241824,-0.037574808,0.037574808
CPSF7,79869,0.351915681,-0.037582328,0.037582328
ZNF141,7700,0.453293415,0.037601647,0.037601647
MAGED2,10916,0.425202993,-0.037713237,0.037713237
ZBTB24,9841,0.376951689,-0.037738482,0.037738482
UBE3C,9690,0.293721265,0.037930069,0.037930069
GLT8D2,83468,0.778572887,-0.037950578,0.037950578
MTMR9,66036,0.414483793,-0.037980118,0.037980118
NIPBL,25836,0.216592379,-0.038072524,0.038072524
GTF2E2,2961,0.403752488,0.038147685,0.038147685
UEVLD,55293,0.256212814,0.038156875,0.038156875
CFAP92,57501,0.479765002,-0.038269144,0.038269144
KIRREL3,84623,0.83189492,-0.038307616,0.038307616
IQCK,124152,0.468428014,-0.03832073,0.03832073
B3GNT2,10678,0.441718878,-0.038381981,0.038381981
VDAC2,7417,0.512192023,0.038409425,0.038409425
WASF1,8936,0.539510142,-0.038415958,0.038415958
H4-16,121504,0.58171176,-0.038463697,0.038463697
RER1,11079,0.383469954,-0.038603164,0.038603164
AGO3,192669,0.34032505,0.038701628,0.038701628
N4BP2L2-IT2,116828,0.451202398,0.038768527,0.038768527
ARHGAP29,9411,0.608452799,-0.038805164,0.038805164
BLOC1S1,2647,0.556593906,0.038835168,0.038835168
CDK20,23552,0.592240781,-0.038897087,0.038897087
AVEN,57099,0.48812564,0.038963001,0.038963001
NAP1L4,4676,0.240812685,-0.03897002,0.03897002
NSDHL,50814,0.458365038,-0.039016509,0.039016509
MIR5706,100847085,0.662008406,-0.039126255,0.039126255
TPH1,7166,0.748114449,-0.039190643,0.039190643
TFDP1,7027,0.322727236,-0.039239597,0.039239597
H1-4,3008,0.683670577,0.039286081,0.039286081
PRPF4,9128,0.498830833,0.039381009,0.039381009
LUC7L,55692,0.244621946,-0.039394708,0.039394708
OAZ3,51686,0.671412013,-0.03942797,0.03942797
ZNF674,641339,0.241846549,0.039431129,0.039431129
DIAPH1-AS1,100505658,0.705914874,0.039451817,0.039451817
RBMS1,5937,0.534239573,0.039513546,0.039513546
CALCOCO1,57658,0.266293414,0.039624751,0.039624751
RNF185,91445,0.46733501,0.039707707,0.039707707
PSMD11,5717,0.402899556,-0.039749174,0.039749174
TMEM98,26022,0.765486725,-0.039750217,0.039750217
ADO,84890,0.328425127,-0.039756917,0.039756917
EHD4-AS1,101928363,0.687010764,0.039781687,0.039781687
RPUSD2,27079,0.434920043,-0.039825968,0.039825968
BCL2L15,440603,0.824029858,0.039894676,0.039894676
E4F1,1877,0.423871295,0.039931808,0.039931808
MIDEAS,91748,0.624920114,0.039963156,0.039963156
SLC35D1,23169,0.621643891,-0.039970525,0.039970525
RBFOX3,146713,0.786393594,0.039987353,0.039987353
WRAP73,49856,0.248515103,-0.040053706,0.040053706
ANKRD61,100310846,0.490278341,0.040087085,0.040087085
NUCKS1,64710,0.333558065,0.040101946,0.040101946
VPS36,51028,0.280677439,-0.040148514,0.040148514
NIF3L1,60491,0.443305097,-0.04016956,0.04016956
ABLIM2,84448,0.759528178,-0.040178285,0.040178285
TBC1D22A-AS1,642757,0.565849417,0.040219034,0.040219034
PAQR8,85315,0.730014683,-0.040273275,0.040273275
AKIRIN2,55122,0.362068942,0.040273834,0.040273834
NPAS1,4861,0.782296484,-0.040277662,0.040277662
RABL3,285282,0.448663176,0.04028033,0.04028033
KCTD13,253980,0.411079443,0.040318919,0.040318919
CCDC93,54520,0.222103215,-0.040331945,0.040331945
ZC3H4,23211,0.406237046,0.040400021,0.040400021
GFI1B,8328,0.728646248,-0.040416462,0.040416462
WDR24,84219,0.492237231,-0.04043853,0.04043853
UBE2R2,54926,0.280677439,-0.040503006,0.040503006
TFIP11,24144,0.32476957,0.040534387,0.040534387
CWF19L2,143884,0.312126507,-0.040550041,0.040550041
TMEM127,55654,0.262035242,0.040590209,0.040590209
MAF,4094,0.677453193,-0.040595777,0.040595777
GLOD4,51031,0.368758396,0.040607236,0.040607236
